App§Category§Rating§Reviews§Size§Installs§Type§Price§Content Rating§Genres§Last Updated§Current Ver§Android Ver
Galaxy Live Wallpaper§PERSONALIZATION§4.2§58052§4.0M§5,000,000+§Free§0§Teen§Personalization§September 14, 2017§1.1.8§2.3.3 and up
Petals 3D live wallpaper§PERSONALIZATION§4.2§112479§4.3M§10,000,000+§Free§0§Everyone§Personalization§July 25, 2018§3.0.5§4.2 and up
Pink Roses Live Wallpaper§PERSONALIZATION§4.2§33074§3.3M§1,000,000+§Free§0§Everyone§Personalization§May 4, 2018§4.1§4.1 and up
Koi Free Live Wallpaper§PERSONALIZATION§4.2§290241§4.1M§50,000,000+§Free§0§Everyone§Personalization§June 24, 2014§1.9§2.1 and up
Horses Live Wallpaper§PERSONALIZATION§4.2§28806§7.1M§1,000,000+§Free§0§Everyone§Personalization§May 22, 2018§18.0§4.1 and up
Glowing Flowers Live Wallpaper§PERSONALIZATION§4.2§66730§7.0M§5,000,000+§Free§0§Everyone§Personalization§May 21, 2018§18.0§4.1 and up
Dolphins Live Wallpaper§PERSONALIZATION§4.2§25807§5.5M§1,000,000+§Free§0§Everyone§Personalization§October 29, 2017§15.0§4.1 and up
TouchPal Purple Butterfly Theme§PERSONALIZATION§4.2§7435§6.9M§1,000,000+§Free§0§Everyone§Personalization§June 28, 2018§1§4.0.3 and up
2018Emoji Keyboard 😂 Emoticons Lite -sticker&gif§PERSONALIZATION§4.2§115773§Varies with device§10,000,000+§Free§0§Everyone§Personalization§May 22, 2018§Varies with device§4.1 and up
Google PDF Viewer§PRODUCTIVITY§4.2§226456§Varies with device§10,000,000+§Free§0§Everyone§Productivity§October 9, 2017§Varies with device§Varies with device
Google Assistant§PRODUCTIVITY§4.2§58675§1.3M§10,000,000+§Free§0§Everyone§Productivity§March 9, 2018§0.1.187945513§5.0 and up
HTC File Manager§PRODUCTIVITY§4.2§13500§Varies with device§10,000,000+§Free§0§Everyone§Productivity§December 11, 2017§Varies with device§Varies with device
Google Calendar§PRODUCTIVITY§4.2§858208§Varies with device§500,000,000+§Free§0§Everyone§Productivity§August 6, 2018§Varies with device§Varies with device
ASUS Calling Screen§PRODUCTIVITY§4.2§102451§Varies with device§10,000,000+§Free§0§Everyone§Productivity§March 15, 2018§Varies with device§Varies with device
lifebox§PRODUCTIVITY§4.2§56403§49M§5,000,000+§Free§0§Everyone§Productivity§July 27, 2018§4.0.5§4.4 and up
Keeper: Free Password Manager & Secure Vault§PRODUCTIVITY§4.2§74146§32M§10,000,000+§Free§0§Everyone§Productivity§July 16, 2018§12.1.0§4.4 and up
The Maner§PRODUCTIVITY§4.2§53015§2.2M§5,000,000+§Free§0§Everyone§Productivity§November 12, 2017§2.2.2§2.3 and up
AndroZip™ FREE File Manager§PRODUCTIVITY§4.2§277794§Varies with device§10,000,000+§Free§0§Everyone§Productivity§December 7, 2016§Varies with device§Varies with device
Smart File Manager§PRODUCTIVITY§4.2§17415§4.1M§1,000,000+§Free§0§Everyone§Productivity§July 5, 2018§3.5.9§4.0 and up
Google PDF Viewer§PRODUCTIVITY§4.2§226456§Varies with device§10,000,000+§Free§0§Everyone§Productivity§October 9, 2017§Varies with device§Varies with device
Google Calendar§PRODUCTIVITY§4.2§858227§Varies with device§500,000,000+§Free§0§Everyone§Productivity§August 6, 2018§Varies with device§Varies with device
Google Slides§PRODUCTIVITY§4.2§244567§Varies with device§100,000,000+§Free§0§Everyone§Productivity§August 6, 2018§Varies with device§Varies with device
Sticky Note + : Sync Notes§PRODUCTIVITY§4.2§21507§6.6M§1,000,000+§Free§0§Everyone§Productivity§August 31, 2017§13.4§4.0 and up
Notepad§PRODUCTIVITY§4.2§80581§2.5M§10,000,000+§Free§0§Everyone§Productivity§October 16, 2016§2.4§2.3 and up
Squid - Take Notes & Markup PDFs§PRODUCTIVITY§4.2§37204§19M§1,000,000+§Free§0§Everyone§Productivity§July 21, 2018§3.4.4.4-GP§4.0 and up
Today Calendar 2017§PRODUCTIVITY§4.2§16349§9.0M§1,000,000+§Free§0§Everyone§Productivity§April 25, 2016§4.0.7.3§4.1 and up
To-Do Calendar Planner§PRODUCTIVITY§4.2§30291§Varies with device§1,000,000+§Free§0§Everyone§Productivity§May 29, 2018§Varies with device§Varies with device
Calendar Widget Month + Agenda§PRODUCTIVITY§4.2§60840§1.9M§5,000,000+§Free§0§Everyone§Productivity§May 31, 2018§1.26.2§4.0.3 and up
Google Calendar§PRODUCTIVITY§4.2§858230§Varies with device§500,000,000+§Free§0§Everyone§Productivity§August 6, 2018§Varies with device§Varies with device
Amazon FreeTime – Kids’ Videos, Books, & TV shows§PARENTING§4.2§2715§24M§500,000+§Free§0§Everyone§Parenting;Music & Video§July 24, 2018§FreeTimeApp-aosp_v3.14_Build-1.0.204367.0.13014§5.0 and up
Weather Crave§WEATHER§4.2§133338§44M§5,000,000+§Free§0§Everyone§Weather§June 26, 2018§6.1.3§4.1 and up
Weather§WEATHER§4.2§18773§12M§10,000,000+§Free§0§Everyone§Weather§May 24, 2018§1.3.A.2.9§4.4 and up
Yahoo! Weather for SH Forecast for understanding the approach of rain clouds Free§WEATHER§4.2§7457§Varies with device§1,000,000+§Free§0§Everyone§Weather§August 2, 2018§Varies with device§Varies with device
wetter.com - Weather and Radar§WEATHER§4.2§189313§38M§10,000,000+§Free§0§Everyone§Weather§August 6, 2018§Varies with device§Varies with device
Wetter by t-online.de§WEATHER§4.2§24349§9.2M§1,000,000+§Free§0§Everyone§Weather§May 14, 2018§1.8.4.5§4.1 and up
Weather by eltiempo.es§WEATHER§4.2§67772§Varies with device§5,000,000+§Free§0§Everyone§Weather§August 2, 2018§Varies with device§Varies with device
ForecaWeather§WEATHER§4.2§18425§5.3M§1,000,000+§Free§0§Everyone§Weather§July 29, 2017§3.1.7§4.1 and up
Video Downloader§VIDEO_PLAYERS§4.2§59089§5.4M§10,000,000+§Free§0§Everyone§Video Players & Editors§August 3, 2018§1.0.8§4.4 and up
Vote for§VIDEO_PLAYERS§4.2§193381§17M§50,000,000+§Free§0§Teen§Video Players & Editors§August 3, 2018§1.78§4.0.3 and up
HTC Service—Video Player§VIDEO_PLAYERS§4.2§6449§Varies with device§5,000,000+§Free§0§Everyone§Video Players & Editors§February 13, 2015§6.5.852058§5.0 and up
Le Monde, the continuous news§NEWS_AND_MAGAZINES§4.2§83558§Varies with device§5,000,000+§Free§0§Everyone§News & Magazines§July 18, 2018§Varies with device§Varies with device
Microsoft News§NEWS_AND_MAGAZINES§4.2§31504§31M§1,000,000+§Free§0§Everyone 10+§News & Magazines§July 30, 2018§18.201.01§5.0 and up
Vietnam Today - Read online newspapers, the hottest news 24h§NEWS_AND_MAGAZINES§4.2§21147§9.0M§5,000,000+§Free§0§Teen§News & Magazines§August 6, 2018§2.2.1§4.0.3 and up
Kurio - Read the Latest News§NEWS_AND_MAGAZINES§4.2§40167§8.7M§1,000,000+§Free§0§Everyone§News & Magazines§July 30, 2018§3.12.0§4.4 and up
Financial Times§NEWS_AND_MAGAZINES§4.2§27104§8.2M§1,000,000+§Free§0§Everyone 10+§News & Magazines§August 3, 2018§2.42.1.9§4.4 and up
Bloomberg: Market & Financial News§NEWS_AND_MAGAZINES§4.2§61692§27M§10,000,000+§Free§0§Everyone§News & Magazines§July 25, 2018§5.9.1.1347176.a3ca6ab274§4.4 and up
HuffPost - News§NEWS_AND_MAGAZINES§4.2§78154§12M§1,000,000+§Free§0§Everyone 10+§News & Magazines§August 3, 2018§19.2.8§4.4 and up
Newsroom: News Worth Sharing§NEWS_AND_MAGAZINES§4.2§201737§Varies with device§10,000,000+§Free§0§Everyone 10+§News & Magazines§July 3, 2018§Varies with device§Varies with device
SmartNews: Breaking News Headlines§NEWS_AND_MAGAZINES§4.2§233305§3.1M§10,000,000+§Free§0§Everyone§News & Magazines§August 3, 2018§5.1.10§2.2 and up
AC - Tips & News for Android™§NEWS_AND_MAGAZINES§4.2§23292§14M§1,000,000+§Free§0§Everyone 10+§News & Magazines§May 24, 2018§3.1.12§4.1 and up
Newsroom: News Worth Sharing§NEWS_AND_MAGAZINES§4.2§201737§Varies with device§10,000,000+§Free§0§Everyone 10+§News & Magazines§July 3, 2018§Varies with device§Varies with device
T map (te map, T map, navigation)§MAPS_AND_NAVIGATION§4.2§15681§Varies with device§5,000,000+§Free§0§Everyone§Maps & Navigation§August 2, 2018§Varies with device§Varies with device
Transit: Real-Time Transit App§MAPS_AND_NAVIGATION§4.2§43269§Varies with device§5,000,000+§Free§0§Everyone§Maps & Navigation§July 18, 2018§4.4.7§Varies with device
Uber§MAPS_AND_NAVIGATION§4.2§4928420§Varies with device§100,000,000+§Free§0§Everyone§Maps & Navigation§August 6, 2018§Varies with device§Varies with device
Atlan3D Navigation: Korea navigator§MAPS_AND_NAVIGATION§4.2§22063§Varies with device§1,000,000+§Free§0§Everyone§Maps & Navigation§July 31, 2018§Varies with device§Varies with device
NAVITIME - Map & Transfer Navi§MAPS_AND_NAVIGATION§4.2§41225§Varies with device§5,000,000+§Free§0§Everyone§Maps & Navigation§August 3, 2018§Varies with device§Varies with device
Truck Car Navi by Navitime Large size car, traffic jam, traffic closure, live camera, typhoon / precipitation map§MAPS_AND_NAVIGATION§4.2§3682§Varies with device§100,000+§Free§0§Everyone§Maps & Navigation§August 2, 2018§Varies with device§Varies with device
Grab Driver§MAPS_AND_NAVIGATION§4.2§301413§48M§5,000,000+§Free§0§Everyone§Maps & Navigation§August 1, 2018§5.44.1§4.1 and up
FindShip§MAPS_AND_NAVIGATION§4.2§23279§8.5M§1,000,000+§Free§0§Everyone§Maps & Navigation§April 26, 2018§5.2.10§4.1 and up
ÖBB Scotty§MAPS_AND_NAVIGATION§4.2§12572§24M§1,000,000+§Free§0§Everyone§Maps & Navigation§February 19, 2018§5.4 (30)§4.0 and up
Dynavix - Navigation, Maps, Traffic data & Cameras§MAPS_AND_NAVIGATION§4.2§1688§Varies with device§50,000+§Free§0§Everyone§Maps & Navigation§August 3, 2018§6.1.2§4.0 and up
ixigo Cabs-Compare & Book Taxi§MAPS_AND_NAVIGATION§4.2§11838§9.2M§1,000,000+§Free§0§Everyone§Maps & Navigation§April 9, 2018§1.7.3§4.0.3 and up
Maps & GPS Navigation — OsmAnd§MAPS_AND_NAVIGATION§4.2§60838§Varies with device§5,000,000+§Free§0§Everyone§Maps & Navigation§August 6, 2018§Varies with device§Varies with device
aa§FAMILY§4.2§886418§6.5M§50,000,000+§Free§0§Everyone§Strategy§June 30, 2018§1.7.3§4.1 and up
Agar.io§GAME§4.2§3815614§32M§100,000,000+§Free§0§Everyone§Action§July 23, 2018§2.2.8§4.0.3 and up
Azar§COMMUNICATION§4.2§1092337§Varies with device§50,000,000+§Free§0§Mature 17+§Communication§July 24, 2018§Varies with device§Varies with device
PAC-MAN§GAME§4.2§685450§37M§100,000,000+§Free§0§Everyone§Arcade§May 15, 2018§6.6.3§4.1 and up
AutoCAD - DWG Viewer & Editor§PRODUCTIVITY§4.2§145088§24M§10,000,000+§Free§0§Everyone§Productivity§July 23, 2018§4.5.19§4.4 and up
Perfect Piano§GAME§4.2§828489§Varies with device§50,000,000+§Free§0§Everyone§Music§August 4, 2018§Varies with device§Varies with device
C Locker Pro§PERSONALIZATION§4.2§1531§7.7M§10,000+§Paid§$2.99§Everyone§Personalization§December 5, 2017§8.3.4§4.1 and up
C Programs and Reference§BOOKS_AND_REFERENCE§4.2§873§2.5M§50,000+§Free§0§Everyone§Books & Reference§July 31, 2014§2.2§2.1 and up
C Examples§FAMILY§4.2§1002§4.4M§10,000+§Free§0§Everyone§Education§August 31, 2016§3.9§4.0 and up
100+ C Programs§FAMILY§4.2§20§1.6M§5,000+§Free§0§Everyone§Education§January 3, 2017§1.0§4.0 and up
Dubsmash§VIDEO_PLAYERS§4.2§1971777§29M§100,000,000+§Free§0§Teen§Video Players & Editors§May 11, 2018§2.35.8§4.1 and up
Beach Buggy Blitz§GAME§4.2§640974§47M§50,000,000+§Free§0§Everyone§Racing§June 5, 2018§1.5§4.0.3 and up
D Day World War II Commando Survival Shooting§GAME§4.2§951§64M§100,000+§Free§0§Teen§Action§May 25, 2018§1.2§4.1 and up
ESPN§SPORTS§4.2§521081§Varies with device§10,000,000+§Free§0§Everyone 10+§Sports§July 19, 2018§Varies with device§5.0 and up
Amazon Kindle§BOOKS_AND_REFERENCE§4.2§814151§Varies with device§100,000,000+§Free§0§Teen§Books & Reference§July 27, 2018§Varies with device§Varies with device
Aldiko Book Reader§BOOKS_AND_REFERENCE§4.2§210534§22M§10,000,000+§Free§0§Everyone§Books & Reference§June 13, 2018§3.0.58§4.0 and up
F-Stop Gallery§PHOTOGRAPHY§4.2§12726§15M§1,000,000+§Free§0§Everyone§Photography§July 21, 2018§4.9.18§4.1 and up
F-Secure KEY Password manager§TOOLS§4.2§2588§7.6M§100,000+§Free§0§Everyone§Tools§June 27, 2018§4.7.4§4.0 and up
Inputting Plus: Ctrl + Z/F/C/V§PRODUCTIVITY§4.2§1117§3.0M§50,000+§Free§0§Everyone§Productivity§October 18, 2017§1.0.6§5.0 and up
LINE: Free Calls & Messages§COMMUNICATION§4.2§10790092§Varies with device§500,000,000+§Free§0§Everyone§Communication§July 26, 2018§Varies with device§Varies with device
F-Secure Mobile Security§TOOLS§4.2§13096§9.2M§500,000+§Free§0§Everyone§Tools§July 30, 2018§17.4.0014017§5.0 and up
Dumb Ways to Die 2: The Games§FAMILY§4.2§1671658§Varies with device§50,000,000+§Free§0§Teen§Casual§July 12, 2018§Varies with device§Varies with device
F-Gas Solutions§BUSINESS§4.2§127§1.4M§10,000+§Free§0§Everyone§Business§October 7, 2016§2.1.3§4.0 and up
Google+§SOCIAL§4.2§4828372§Varies with device§1,000,000,000+§Free§0§Teen§Social§July 26, 2018§Varies with device§Varies with device
Gboard - the Google Keyboard§TOOLS§4.2§1855262§Varies with device§500,000,000+§Free§0§Everyone§Tools§July 31, 2018§Varies with device§Varies with device
Google Now Launcher§TOOLS§4.2§857215§7.9M§100,000,000+§Free§0§Everyone§Tools§December 7, 2017§1.4.large§4.1 - 7.1.1
Next Launcher 3D Theme Hit-G§PERSONALIZATION§4.2§59§8.1M§1,000+§Paid§$1.70§Everyone§Personalization§August 16, 2015§1.05§2.2 and up
Dialer theme G Black Gold§PERSONALIZATION§4.2§33§857k§500+§Paid§$1.49§Everyone§Personalization§January 1, 2016§2.0§4.0 and up
Car G-Force Meter§TOOLS§4.2§184§1.3M§10,000+§Free§0§Everyone§Tools§July 29, 2017§2.23§4.0 and up
Helix Jump§GAME§4.2§1485806§33M§100,000,000+§Free§0§Everyone§Action§April 9, 2018§1.0.6§4.1 and up
Offroad Car H§FAMILY§4.2§1960§87M§100,000+§Free§0§Everyone§Simulation§October 6, 2017§1.4§2.3 and up
H!LooK - Dating§DATING§4.2§46§26M§10,000+§Free§0§Mature 17+§Dating§July 29, 2018§2.1.6§5.0 and up
Talking Ginger§FAMILY§4.2§1752017§52M§100,000,000+§Free§0§Everyone§Entertainment§July 5, 2018§2.5.6.11§4.1 and up
I am Nose Doctor -Save my Nose§FAMILY§4.2§3133§34M§500,000+§Free§0§Everyone§Casual§January 4, 2016§1.1.1§3.1 and up
free video calls and chat§COMMUNICATION§4.2§594720§Varies with device§50,000,000+§Free§0§Everyone§Communication§July 19, 2018§7.3(800241)§4.4 and up
POF Free Dating App§SOCIAL§4.2§1175188§Varies with device§50,000,000+§Free§0§Mature 17+§Social§July 31, 2018§Varies with device§Varies with device
iGun Pro -The Original Gun App§GAME§4.2§249308§55M§10,000,000+§Free§0§Everyone§Arcade§September 7, 2017§5.26§2.3 and up
Text Free: WiFi Calling App§SOCIAL§4.2§83474§Varies with device§5,000,000+§Free§0§Everyone§Social§July 24, 2018§Varies with device§Varies with device
Fidget Spinner§GAME§4.2§307398§9.9M§10,000,000+§Free§0§Everyone§Arcade§November 30, 2017§1.12.5.1§2.1 and up
Cook Baked Lasagna§FAMILY§4.2§56259§23M§10,000,000+§Free§0§Everyone§Casual§March 14, 2018§4.0§4.0 and up
K-@ Mail Pro - Email App§COMMUNICATION§4.2§1603§Varies with device§10,000+§Paid§$4.99§Everyone§Communication§July 23, 2016§Varies with device§Varies with device
Kpop Music Quiz (K-pop Game)§FAMILY§4.2§6418§59M§100,000+§Free§0§Everyone§Casual§May 8, 2017§1.3§4.1 and up
Discovery K!ds Play! Español§FAMILY§4.2§11263§35M§1,000,000+§Free§0§Everyone§Entertainment;Music & Video§May 3, 2018§2.1.0.2173§4.0.3 and up
Love Balls§FAMILY§4.2§357049§40M§50,000,000+§Free§0§Everyone§Puzzle§July 31, 2018§1.2.7§4.1 and up
Ant Smasher by Best Cool & Fun Games§GAME§4.2§1185148§29M§100,000,000+§Free§0§Everyone§Arcade§August 1, 2018§9.55§4.0.3 and up
GTS-M§TOOLS§4.2§38§251k§5,000+§Free§0§Everyone§Tools§January 26, 2017§1.4§1.6 and up
M Notifier for M Launcher§TOOLS§4.2§2803§1.4M§100,000+§Free§0§Everyone§Tools§February 15, 2017§1.0.4§4.0 and up
M Theme - Dark Green Icon Pack§PERSONALIZATION§4.2§202§4.9M§10,000+§Free§0§Everyone§Personalization§November 16, 2016§1.2.3§3.0 and up
N Launcher: Nougat Theme§PERSONALIZATION§4.2§128§7.7M§10,000+§Free§0§Everyone§Personalization§June 13, 2017§1.0§4.1 and up
Cops N Robbers - FPS Mini Game§GAME§4.2§156862§64M§5,000,000+§Free§0§Everyone 10+§Action§July 31, 2018§7.0.4§4.1 and up
Mopar Drag N Brag§GAME§4.2§30630§17M§1,000,000+§Free§0§Everyone§Racing§May 25, 2015§1.2.5§4.1 and up
Car Parking Crane N Drifting§FAMILY§4.2§106§71M§50,000+§Free§0§Everyone§Simulation§February 26, 2018§1.8§4.0.3 and up
O'Route Orienteering§SPORTS§4.2§6§1.3M§100+§Paid§$3.02§Everyone§Sports§December 27, 2017§2.0.5§3.0 and up
pixiv§SOCIAL§4.2§86956§24M§1,000,000+§Free§0§Mature 17+§Social§August 3, 2018§5.0.109§4.4 and up
Theme Android P Design for LG V30§PERSONALIZATION§4.2§35§5.2M§500+§Paid§$1.49§Everyone§Personalization§April 26, 2018§1.33§7.0 and up
Q§FAMILY§4.2§69126§60M§1,000,000+§Free§0§Everyone§Puzzle§April 19, 2018§2.9.4§4.0 and up
Q Cat Live Wallpaper§PERSONALIZATION§4.2§4383§7.1M§500,000+§Free§0§Teen§Personalization§March 16, 2015§2.7§2.3.3 and up
Gun Shoot War Q§GAME§4.2§26893§20M§1,000,000+§Free§0§Teen§Arcade§March 1, 2017§1.0.5§2.3 and up
R. Physics Puzzle Game§FAMILY§4.2§5369§60M§500,000+§Free§0§Everyone§Puzzle§April 19, 2018§1.0.16§4.3 and up
R. Lee Ermey's Official Sound§FAMILY§4.2§1696§2.7M§100,000+§Free§0§Mature 17+§Entertainment§September 19, 2012§1.4§2.1 and up
S Launcher for Galaxy TouchWiz§PERSONALIZATION§4.2§11244§2.2M§1,000,000+§Free§0§Everyone§Personalization§June 12, 2018§1.1.1§4.1 and up
Offroad Pickup Truck S§FAMILY§4.2§5178§20M§1,000,000+§Free§0§Everyone§Simulation§October 10, 2017§1.7§2.3 and up
AT&T Call Protect§COMMUNICATION§4.2§6454§15M§5,000,000+§Free§0§Everyone§Communication§May 3, 2018§1.5.13-3598§5.0 and up
Please Don't Touch Anything 3D§FAMILY§4.2§146§20M§5,000+§Paid§$5.99§Teen§Puzzle§December 7, 2016§1.1§4.4 and up
Ludo - Don't get angry§GAME§4.2§131§23M§1,000+§Paid§$1.61§Everyone§Board§February 24, 2016§1.6.3§2.3.3 and up
Jurassic Life: T Rex Simulator§FAMILY§4.2§1088§35M§10,000+§Paid§$0.99§Everyone 10+§Simulation§August 19, 2014§1.2§2.0.1 and up
T-shirt design - Snaptee§LIFESTYLE§4.2§29756§45M§1,000,000+§Free§0§Everyone§Lifestyle§July 19, 2018§1.1.6.1§4.1 and up
Hollywood U: Rising Stars§FAMILY§4.2§233588§74M§5,000,000+§Free§0§Teen§Simulation§April 21, 2017§3.8.0§4.0.3 and up
Uber§MAPS_AND_NAVIGATION§4.2§4921866§Varies with device§100,000,000+§Free§0§Everyone§Maps & Navigation§August 2, 2018§Varies with device§Varies with device
U Camera : Phone 6s OS 9 style§PHOTOGRAPHY§4.2§2158§3.0M§500,000+§Free§0§Everyone§Photography§August 28, 2017§1.0.3§4.0 and up
U get - Wireless Speed Test§TOOLS§4.2§26§2.2M§5,000+§Free§0§Everyone§Tools§June 4, 2018§1.3.5§4.0 and up
U-Craft Mobile§FAMILY§4.2§11404§30M§100,000+§Free§0§Everyone§Strategy§September 11, 2017§1.0.14§4.0.3 and up
Identity V§GAME§4.2§109263§38M§1,000,000+§Free§0§Teen§Action§July 10, 2018§1.0.144431§4.1 and up
VMate§VIDEO_PLAYERS§4.2§192677§17M§50,000,000+§Free§0§Teen§Video Players & Editors§August 3, 2018§1.78§4.0.3 and up
V for Voodoo§GAME§4.2§16876§59M§1,000,000+§Free§0§Teen§Trivia§June 28, 2018§3.0.1§6.0 and up
Sin City Crime Simulator V - Gangster§GAME§4.2§2113§67M§100,000+§Free§0§Everyone 10+§Action§April 23, 2018§Varies with device§4.0.3 and up
VidPlay§VIDEO_PLAYERS§4.2§3546§3.7M§1,000,000+§Free§0§Everyone§Video Players & Editors§May 27, 2018§2.0.19§4.1 and up
Mike V: Skateboard Party PRO§SPORTS§4.2§2506§Varies with device§50,000+§Paid§$3.99§Everyone§Sports§January 23, 2017§Varies with device§Varies with device
Cheats for GTA V§FAMILY§4.2§450§5.9M§100,000+§Free§0§Everyone§Entertainment§July 29, 2018§6§4.0 and up
Mental Hospital V§GAME§4.2§2460§25M§50,000+§Paid§$0.99§Mature 17+§Action§November 19, 2016§1.04§4.2 and up
WeChat§COMMUNICATION§4.2§5387631§Varies with device§100,000,000+§Free§0§Everyone§Communication§July 31, 2018§Varies with device§Varies with device
W - Weather Forecast & Animated Radar Maps§WEATHER§4.2§29§3.5M§5,000+§Free§0§Everyone§Weather§April 23, 2018§1.1§4.1 and up
Ace Screen Recorder w facecam§TOOLS§4.2§2447§2.5M§100,000+§Free§0§Everyone§Tools§December 26, 2017§1.19§5.0 and up
Open in WhatsApp (click to chat)§TOOLS§4.2§12121§79k§1,000,000+§Free§0§Everyone§Tools§August 1, 2018§1.12§2.3.3 and up
Profile w/o crop for Telegram§PHOTOGRAPHY§4.2§348§1.5M§10,000+§Free§0§Everyone§Photography§April 11, 2014§3.1.50§2.3.3 and up
Draw Something Classic§GAME§4.2§1092106§43M§50,000,000+§Free§0§Everyone§Word§July 28, 2018§2.400.022§4.4 and up
Phone X Launcher, OS 11 iLauncher & Control Center§TOOLS§4.2§54063§16M§5,000,000+§Free§0§Everyone§Tools§June 1, 2018§2.7.2§4.1 and up
[ROOT] X Privacy Installer§TOOLS§4.2§12147§118k§1,000,000+§Free§0§Everyone§Tools§January 25, 2015§1.18§4.0.3 and up
X-WOLF§GAME§4.2§4878§27M§100,000+§Free§0§Everyone 10+§Adventure§February 2, 2018§1.2.0§4.1 and up
X-Plane 10 Flight Simulator§FAMILY§4.2§63197§11M§1,000,000+§Free§0§Everyone§Simulation§June 27, 2018§Varies with device§Varies with device
X-Plane to GPS§TOOLS§4.2§161§1.2M§5,000+§Paid§$0.99§Everyone§Tools§March 4, 2018§1.62§4.4 and up
Vegas Crime Simulator§FAMILY§4.2§721646§99M§50,000,000+§Free§0§Teen§Simulation§August 2, 2018§2.7§4.1 and up
PBS KIDS Video§FAMILY§4.2§36214§Varies with device§5,000,000+§Free§0§Everyone§Education;Music & Video§July 12, 2018§Varies with device§Varies with device
YouTube Gaming§FAMILY§4.2§130549§Varies with device§5,000,000+§Free§0§Teen§Entertainment§June 27, 2018§2.08.78.2§4.1 and up
yHomework - Math Solver§FAMILY§4.2§50771§Varies with device§1,000,000+§Free§0§Everyone§Education§May 12, 2016§Varies with device§Varies with device
Last Empire - War Z: Strategy§FAMILY§4.2§853495§78M§50,000,000+§Free§0§Teen§Strategy§August 2, 2018§1.0.208§4.0.3 and up
Empire Z: Endless War§FAMILY§4.2§367951§76M§5,000,000+§Free§0§Teen§Strategy§July 16, 2018§2.2.8§4.0.3 and up
Cube Z (Pixel Zombies)§GAME§4.2§41444§56M§1,000,000+§Free§0§Teen§Action§July 31, 2016§1.0.11§4.0.3 and up
Z War-Zombie Modern Combat§FAMILY§4.2§62301§72M§5,000,000+§Free§0§Teen§Strategy§August 1, 2018§1.60§4.1 and up
Pixel Z Gunner 3D - Battle Survival Fps§GAME§4.2§11408§96M§1,000,000+§Free§0§Teen§Action§July 6, 2018§4.1§4.0 and up
Wave Z Live Wallpaper§PERSONALIZATION§4.2§63699§2.3M§5,000,000+§Free§0§Teen§Personalization§September 21, 2015§1.1.6§2.3 and up
Angry Birds Friends§GAME§4.2§829753§48M§50,000,000+§Free§0§Everyone§Arcade§June 19, 2018§4.9.0§4.1 and up
AB Match§FAMILY§4.2§9§30M§1,000+§Free§0§Everyone§Casual§May 19, 2018§1.0.4§4.1 and up
Angry Birds Go!§GAME§4.2§3846378§82M§50,000,000+§Free§0§Everyone§Racing§May 30, 2018§2.8.2§4.1 and up
AB Screen Recorder§TOOLS§4.2§533§5.0M§10,000+§Free§0§Everyone§Tools§October 2, 2017§2.8§5.0 and up
AC Air condition Troubleshoot,Repair,Maintenance§BOOKS_AND_REFERENCE§4.2§27§3.1M§5,000+§Free§0§Everyone§Books & Reference§February 7, 2018§1.1§4.0 and up
AC - Tips & News for Android™§NEWS_AND_MAGAZINES§4.2§23291§14M§1,000,000+§Free§0§Everyone 10+§News & Magazines§May 24, 2018§3.1.12§4.1 and up
AdClear Ad blocker for Samsung§TOOLS§4.2§1586§1.5M§500,000+§Free§0§Everyone§Tools§September 7, 2017§1.0.5§5.0 and up
WhatsFake Pro (Ad free)§SOCIAL§4.2§204§9.4M§5,000+§Paid§$0.99§Everyone§Social§September 25, 2017§1.4§4.1 and up
AE + Aerie: Jeans, Dresses, Swimsuits & Bralettes§SHOPPING§4.2§20476§28M§1,000,000+§Free§0§Everyone§Shopping§July 17, 2018§5.6.0§4.4 and up
AE Jewels 2: Island Adventures§GAME§4.2§652§30M§10,000+§Free§0§Everyone§Action§February 24, 2016§1.0§2.3 and up
AE Bubble:Offline Bubble Games§FAMILY§4.2§6973§Varies with device§100,000+§Free§0§Everyone§Casual§October 20, 2017§Varies with device§Varies with device
AE Jewels§GAME§4.2§960§18M§50,000+§Free§0§Everyone§Action§August 20, 2015§1.0.5§3.0 and up
Mupen64Plus AE (N64 Emulator)§GAME§4.2§4569§12M§100,000+§Paid§$0.99§Everyone§Arcade§January 19, 2014§2.4.4§2.0 and up
AE 3D MOTOR :Racing Games Free§GAME§4.2§74902§Varies with device§5,000,000+§Free§0§Everyone§Racing§August 26, 2016§Varies with device§Varies with device
AE FreeCell§GAME§4.2§358§15M§10,000+§Free§0§Everyone§Card§November 6, 2014§1.1.5§2.3 and up
AfterFocus§PHOTOGRAPHY§4.2§165224§15M§10,000,000+§Free§0§Everyone§Photography§July 8, 2016§2.1.0§4.0.3 and up
Cardiac diagnosis (heart rate, arrhythmia)§MEDICAL§4.2§4559§6.4M§100,000+§Free§0§Everyone§Medical§July 27, 2018§117§3.0 and up
AR effect§PHOTOGRAPHY§4.2§79792§Varies with device§100,000,000+§Free§0§Everyone§Photography§August 3, 2018§Varies with device§Varies with device
King of Avalon: Dragon Warfare§FAMILY§4.2§306652§64M§10,000,000+§Free§0§Everyone 10+§Strategy§July 31, 2018§4.6.4§4.0.3 and up
Robin - AI Voice Assistant§MAPS_AND_NAVIGATION§4.2§55313§16M§1,000,000+§Free§0§Everyone§Maps & Navigation§August 5, 2018§4.435§4.1 and up
